devadattajoshi,RT @Binita_Saikia: This pic is from last year's Assam flood😁. https://t.co/GDm8zunqar,This pic is from last year's Assam flood😁. https://t.co/GDm8zunqar,Wed Aug 22 15:05:14 +0000 2018
nytink82,@Brittany_Boyer That's true.  Thanks.  Flooding is becoming a bigger problem now compares to how it was years ago.  Stay safe where you are.  Hopefully you don't live in a flood area like I do?,,Mon Aug 13 23:27:02 +0000 2018
SolidHomieSeal,14 years ago around this time I was swimming in flood waters from  hurricane charley,,Mon Aug 13 23:17:21 +0000 2018
TroyAllenHumbl1,"RT @usbr: 78 years ago today, Anderson Ranch Dam, located in Idaho, was approved for construction. The dam and powerplant provide multiple…","78 years ago today, Anderson Ranch Dam, located in Idaho, was approved for construction. The dam and powerplant provide multiple benefits, including irrigation, power, and flood and silt control. Learn more: https://t.co/d9m6FzPPE6 #Idaho #Water #History #AndersonRanch https://t.co/GHxRBy4ocY",Mon Aug 13 23:01:37 +0000 2018
neilparekh_uww,"RT @CAUW: 2 years ago, our community was forever changed. Then &amp; now, we are committed to be here for the long haul. See what we did before…","2 years ago, our community was forever changed. Then &amp; now, we are committed to be here for the long haul. See what we did before, during &amp; after the Aug ‘16 flood: https://t.co/Sp7VqFM85e. Thank you to the amazing non-profits &amp; those who donated &amp; volunteered. #LIVEUNITED",Mon Aug 13 22:21:23 +0000 2018
Nasty_1_,"@AltRockAddict @POTUS @KimDotcom @DilaraEsengil @intheMatrixxx @DannyCovfefe @freenaynow That is , and what was happening.  It's hard to work out the time line. 
I think the flood was only 300 years ago at the most.

I think the Plague helped kill off the rest of the Chimera.  
1 of these Pharmaceutical companies did it. I think I know which 1.",,Mon Aug 13 22:17:24 +0000 2018
CAUW,"2 years ago, our community was forever changed. Then &amp; now, we are committed to be here for the long haul. See what we did before, during &amp; after the Aug ‘16 flood: https://t.co/Sp7VqFM85e. Thank you to the amazing non-profits &amp; those who donated &amp; volunteered. #LIVEUNITED",,Mon Aug 13 21:51:35 +0000 2018
RDDDSands,"RT @KSargeantNJ: Dan nails his column here. Highly recommend reading. Speaking of Rutgers, their media policy is ok. Not a total blackout l…","Dan nails his column here. Highly recommend reading. Speaking of Rutgers, their media policy is ok. Not a total blackout like some; not nearly as open as Schiano/Flood years. I wrote about it 2 years ago ( https://t.co/Xy7aaWBwgY ) and there is less coverage across the board. https://t.co/gC4KDSlUdQ",Mon Aug 13 21:13:27 +0000 2018
david_flood,"RT @ThisDayIrish: This day 49 years ago – 13 August 1969 – Taoiseach Jack Lynch gave a speech on RTÉ in response to the Bogside riots, stat…","This day 49 years ago – 13 August 1969 – Taoiseach Jack Lynch gave a speech on RTÉ in response to the Bogside riots, stating that “the Irish government can no longer stand by and see innocent people injured”, and calling on a United Nations peace-keeping force to be deployed. https://t.co/2bwHCrlQXk",Mon Aug 13 20:12:29 +0000 2018
IAFIorg,"Indigenous Flood Stories from 14,000 Years Ago
Alan Pinkham, Sr. (Nez Perce)
On October 7th at Chief Timothy Park near Clarkston, WA at",,Mon Aug 13 19:49:47 +0000 2018
inksofren,@AliaLink101 Oh no! The apartment I lived in years ago would flood occasionally and it is so stressful to deal with. I’ll be praying it all works out.,,Mon Aug 13 19:41:13 +0000 2018
SimmerCatey,"RT @BillyNungesser: 2 years ago, over 100,000 Louisiana families were impacted by the results of an unnamed storm.  What started out as a r…","2 years ago, over 100,000 Louisiana families were impacted by the results of an unnamed storm.  What started out as a rain event is now known as the Great Flood of 2016.  We are thankful for the volunteers, nonprofits, churches and neighbors who lent a hand in our time of need.",Mon Aug 13 18:48:19 +0000 2018
NickMeidanis,"RT @KSargeantNJ: Dan nails his column here. Highly recommend reading. Speaking of Rutgers, their media policy is ok. Not a total blackout l…","Dan nails his column here. Highly recommend reading. Speaking of Rutgers, their media policy is ok. Not a total blackout like some; not nearly as open as Schiano/Flood years. I wrote about it 2 years ago ( https://t.co/Xy7aaWBwgY ) and there is less coverage across the board. https://t.co/gC4KDSlUdQ",Mon Aug 13 18:30:32 +0000 2018
KariCares4U,"RT @usbr: 78 years ago today, Anderson Ranch Dam, located in Idaho, was approved for construction. The dam and powerplant provide multiple…","78 years ago today, Anderson Ranch Dam, located in Idaho, was approved for construction. The dam and powerplant provide multiple benefits, including irrigation, power, and flood and silt control. Learn more: https://t.co/d9m6FzPPE6 #Idaho #Water #History #AndersonRanch https://t.co/GHxRBy4ocY",Mon Aug 13 18:00:40 +0000 2018
jonnew,"RT @KSargeantNJ: Dan nails his column here. Highly recommend reading. Speaking of Rutgers, their media policy is ok. Not a total blackout l…","Dan nails his column here. Highly recommend reading. Speaking of Rutgers, their media policy is ok. Not a total blackout like some; not nearly as open as Schiano/Flood years. I wrote about it 2 years ago ( https://t.co/Xy7aaWBwgY ) and there is less coverage across the board. https://t.co/gC4KDSlUdQ",Mon Aug 13 17:58:53 +0000 2018
KeithFergy,@JPTasker @RosieBarton What do the Indigenous Peoples of N.A. think about the benefits of multiculturalism that started slowly 500 years ago and progressed into a raging flood?,,Mon Aug 13 17:45:07 +0000 2018
Segsmaiden,"@magister_ella @bernallene Not to forget too during the term of his mother. They should have thought of this problem long ago, Marcos thought 10 to 20 years ahead during his time to anticipate flood control problems etc.",,Mon Aug 13 17:40:09 +0000 2018
J_Schneider,"RT @KSargeantNJ: Dan nails his column here. Highly recommend reading. Speaking of Rutgers, their media policy is ok. Not a total blackout l…","Dan nails his column here. Highly recommend reading. Speaking of Rutgers, their media policy is ok. Not a total blackout like some; not nearly as open as Schiano/Flood years. I wrote about it 2 years ago ( https://t.co/Xy7aaWBwgY ) and there is less coverage across the board. https://t.co/gC4KDSlUdQ",Mon Aug 13 17:33:00 +0000 2018
JosephMRyan1,"That's Because Stephen Miller's Uncle is IGNORANT ‼‼
Free and Unfettered Imigration 100 years ago was acceptable because The U.S wasn't a Welfare State Today if we opened the flood gates we would be a 3rd world country in no time flat Σχ¢єℓℓєηт‼ 👇

https://t.co/OlnrZaEwWF https://t.co/V1ipKSLUw4",,Mon Aug 13 16:36:11 +0000 2018
GraceODeay,I had no idea that @WendellPierce lost everything in the flood 2 years ago as well! Much Love Wendell! Coming back stronger 💙💙 https://t.co/04SQEJXQv2,,Mon Aug 13 15:47:56 +0000 2018
LouisianaFilmTV,"I tweeted this out two years ago today.  Little did I know that someone would take me up on the offer and Celtic Studios would be hosting over 4000 flood evacuees less than 24 hours later.  

#BatonRouge #2016FloodAnniversary https://t.co/A9j9CRPeUp",,Mon Aug 13 15:35:54 +0000 2018
Tigerr_Lillyy,"Two years ago today the worst flood happened my my family’s small town in Louisiana. Two years later there are houses still not fixed, schools still not reopened. And hardly any government help. So sad 😞 seeing that flood is still probably one of the worst things I’ve ever seen",,Mon Aug 13 15:16:01 +0000 2018
AcadiaChamber,"RT @BillyNungesser: 2 years ago, over 100,000 Louisiana families were impacted by the results of an unnamed storm.  What started out as a r…","2 years ago, over 100,000 Louisiana families were impacted by the results of an unnamed storm.  What started out as a rain event is now known as the Great Flood of 2016.  We are thankful for the volunteers, nonprofits, churches and neighbors who lent a hand in our time of need.",Mon Aug 13 14:39:21 +0000 2018
swanarcade,Country diary 1968: bracken spreads like a flood across the fells https://t.co/1FEij51tHy Something from 50 years ago. Enjoy,,Mon Aug 13 14:29:26 +0000 2018
rjb1278,"RT @usbr: 78 years ago today, Anderson Ranch Dam, located in Idaho, was approved for construction. The dam and powerplant provide multiple…","78 years ago today, Anderson Ranch Dam, located in Idaho, was approved for construction. The dam and powerplant provide multiple benefits, including irrigation, power, and flood and silt control. Learn more: https://t.co/d9m6FzPPE6 #Idaho #Water #History #AndersonRanch https://t.co/GHxRBy4ocY",Mon Aug 13 14:27:01 +0000 2018
KDRogersMD,Beware of ANYONE who claims the first human was created 6000 years ago with Adam....but claims the global flood with Noah and his family present....happened well before 6000 years ago. https://t.co/ogo8Zd1O8h,,Mon Aug 13 14:25:37 +0000 2018
KDRogersMD,"For bible believers that claim Adam was created 6000 years ago, and that Adam was the first human, it means they must admit that if the ""global flood"" happened, it happened after humanity began for Noah to even be alive. https://t.co/ogo8Zd1O8h",,Mon Aug 13 14:24:43 +0000 2018
naghbIQtIqHom,"@loghaD Due to historical reason, they use small size. 
Google says: 
a)About hundred years ago, they farmed beans in river side field at Mito region and harvest them before flood season 
so that the size is small, due to the small size, using natto stuff.",,Mon Aug 13 14:23:07 +0000 2018
KDRogersMD,"Passages such as you see listed in the time line may be read to constuct the timeline. 
Re 12000 years ago, do you realize that would put the flood before the bliblical creation of Adam? Thats not what the bible says. https://t.co/4W2f2vilwi",,Mon Aug 13 13:58:19 +0000 2018
oldnavigation,"Regular Monday Morning Me: I’m a little groggy, but today still has potential!

FB Memories: Hey! Two years ago today you lost everything when you were forced to evacuate your home due to flood waters.

Me: oh.",,Mon Aug 13 13:53:21 +0000 2018
KDRogersMD,I looked at Australian Aborigines. Find out when they got to Australia. What about Africans? When did the Chinese arrive at their current location? When did Europeans paint caves? These people would have all died in a global flood circa 4344 years ago ie circa 2344 BC https://t.co/Ys8QUQBcem,,Mon Aug 13 13:50:48 +0000 2018
KDRogersMD,"Im still stuck on finding a global flood circa 4344 years ago. 
Native Americans got to America by at least 10,000 years ago per every secular reference I can find. Then pre the bible a global flood happened per the bible circa 4344 years ago. Native Americans would have all died https://t.co/Ys8QUQBcem",,Mon Aug 13 13:49:24 +0000 2018
KDRogersMD,"@Angel28499292 I say before 10,000 years ago because the worlds populations had already spread to the different inhabited continents by 10,000 years ago and were not killed off in a global flood. Ex Native Americans, Australian Aborigines, Africans, Orientals, Europeans",,Mon Aug 13 13:46:48 +0000 2018
KDRogersMD,"@Angel28499292 The question of Noahs flood aside, if you have references showing a global flood before 10000 years ago from secular sources and confirmed, I would love to see the data. I am unaware of such data.",,Mon Aug 13 13:45:43 +0000 2018
barin_moon,"RT @usbr: 78 years ago today, Anderson Ranch Dam, located in Idaho, was approved for construction. The dam and powerplant provide multiple…","78 years ago today, Anderson Ranch Dam, located in Idaho, was approved for construction. The dam and powerplant provide multiple benefits, including irrigation, power, and flood and silt control. Learn more: https://t.co/d9m6FzPPE6 #Idaho #Water #History #AndersonRanch https://t.co/GHxRBy4ocY",Mon Aug 13 13:43:39 +0000 2018
KDRogersMD,"@Angel28499292 Unless a flood proposed matches the description of Noahs flood then the bible account is wrong. 
Per the bible timeline Adam ""was created"" 6000 years ago. 
Any attempt at proposing a global flood before that....would not match the bible account of Noah's flood.",,Mon Aug 13 13:43:33 +0000 2018
